booking_id,passenger_id,flight_id,booking_date,booking_status,seat_class
800536,509016,702422,2025-06-27,Confirmed,Premium Economy
800537,503222,709957,2025-01-02,Cancelled,Premium Economy
800538,500751,702420,2025-03-13,Confirmed,Business
800539,509619,700075,2025-04-23,Cancelled,Premium Economy
800540,509033,707246,2025-08-03,Completed,Business
800541,501434,703580,2025-08-24,Completed,Economy
800542,505283,709282,2025-05-05,Completed,Business
800543,502918,704873,2025-03-25,Cancelled,Economy
800544,508886,709371,2025-06-02,Confirmed,Economy
800545,503813,700530,2025-08-16,Completed,Premium Economy
800546,508010,704669,2025-03-24,Cancelled,Business
800547,505880,709389,2025-10-30,Cancelled,Economy
800548,502624,709283,2025-10-23,Confirmed,Premium Economy
800549,506066,701078,2025-08-22,Cancelled,Premium Economy
800550,502407,709398,2025-12-14,Cancelled,Premium Economy
800551,505887,704202,2025-03-09,Confirmed,Economy
800552,507057,707246,2024-12-26,Cancelled,Business
800553,506485,701876,2024-10-01,Completed,Business
800554,505245,707935,2024-11-02,Confirmed,Premium Economy
800555,504185,703227,2024-11-26,Confirmed,Economy
800556,500451,706681,2025-07-11,Cancelled,Business
800557,502050,709417,2025-02-16,Cancelled,Business
800558,508478,708148,2025-01-26,Completed,Business
800559,500578,707848,2024-11-26,Completed,Economy
800560,502358,708868,2025-04-10,Cancelled,Premium Economy
800561,503540,701268,2024-11-28,Confirmed,Economy
800562,504539,708743,2025-11-03,Completed,Economy
800563,508453,706917,2025-02-22,Confirmed,Premium Economy
800564,506655,708329,2025-05-29,Confirmed,Business
800565,507916,702373,2024-10-19,Cancelled,Business
800566,509260,704172,2025-08-18,Confirmed,Premium Economy
800567,506760,701229,2025-07-02,Confirmed,Premium Economy
800568,507190,701763,2025-11-08,Completed,Premium Economy
800569,502419,705482,2025-01-27,Cancelled,Economy
800570,507565,709357,2025-09-22,Confirmed,Business
800571,505567,700606,2025-11-20,Cancelled,Economy
800572,506384,707395,2024-11-11,Cancelled,Economy
800573,506646,704626,2025-06-05,Cancelled,Premium Economy
800574,507397,705074,2025-03-29,Confirmed,Economy
800575,508354,701030,2025-05-25,Cancelled,Premium Economy
800576,506125,704679,2025-02-01,Cancelled,Economy
800577,502440,700366,2025-02-23,Cancelled,Economy
800578,502811,709277,2025-03-08,Cancelled,Premium Economy
800579,507574,707482,2025-10-31,Completed,Economy
800580,501308,709269,2025-03-10,Confirmed,Business
800581,506500,700621,2025-07-21,Cancelled,Business
800582,502055,702406,2025-09-01,Cancelled,Economy
800583,502607,703048,2025-02-11,Cancelled,Premium Economy
800584,508522,705085,2025-10-06,Confirmed,Business
800585,502314,704244,2025-02-21,Confirmed,Business
800586,509161,702940,2024-10-24,Confirmed,Economy
800587,504340,706090,2024-11-08,Confirmed,Premium Economy
800588,507552,705824,2025-11-15,Confirmed,Premium Economy
800589,507443,703475,2025-10-23,Completed,Business
800590,504083,704951,2024-10-22,Cancelled,Business
800591,508584,702237,2025-11-22,Cancelled,Premium Economy
800592,502356,706711,2025-04-05,Completed,Economy
800593,508937,704427,2025-01-26,Completed,Premium Economy
800594,501318,701678,2025-01-20,Confirmed,Business
800595,503545,706758,2025-04-05,Cancelled,Business
800596,501166,700226,2024-10-28,Confirmed,Economy
800597,509543,709132,2025-01-15,Completed,Economy
800598,505064,705419,2025-01-12,Confirmed,Business
800599,507451,709930,2025-03-21,Cancelled,Business
800600,505551,702618,2025-08-03,Completed,Premium Economy
800601,504208,706569,2025-08-31,Cancelled,Premium Economy
800602,505890,707203,2025-01-31,Cancelled,Premium Economy
800603,506958,707697,2025-09-15,Cancelled,Business
800604,509867,707209,2025-04-07,Confirmed,Business
800605,505642,708281,2025-03-11,Completed,Business
800606,502109,706621,2024-10-24,Confirmed,Economy
800607,508719,704744,2025-04-15,Completed,Premium Economy
800608,508817,700994,2025-10-26,Confirmed,Business
800609,505553,704982,2025-11-03,Cancelled,Premium Economy
800610,503803,706693,2025-01-22,Cancelled,Business
800611,502927,702010,2025-09-19,Cancelled,Business
800612,501252,703671,2025-03-26,Cancelled,Business
800613,508872,706371,2025-08-26,Confirmed,Business
800614,501379,708886,2025-06-30,Confirmed,Premium Economy
800615,509990,701500,2025-12-05,Cancelled,Business
800616,507893,707386,2025-12-11,Completed,Economy
800617,507342,709456,2024-12-23,Confirmed,Premium Economy
800618,500056,703053,2025-10-06,Confirmed,Premium Economy
800619,501823,700232,2024-12-03,Completed,Premium Economy
800620,507259,700984,2025-04-02,Confirmed,Economy
800621,501495,707085,2024-11-02,Completed,Economy
800622,500211,705064,2024-11-30,Cancelled,Premium Economy
800623,500615,705394,2024-10-01,Confirmed,Business
800624,500326,709072,2024-11-01,Cancelled,Economy
800625,505836,707857,2024-12-16,Completed,Economy
800626,502026,705325,2025-11-21,Completed,Premium Economy
800627,504050,703708,2025-04-25,Cancelled,Business
800628,509872,706660,2025-04-20,Cancelled,Premium Economy
800629,506457,708871,2025-06-30,Completed,Premium Economy
800630,507326,708330,2025-03-16,Cancelled,Economy
800631,509544,709127,2025-11-16,Cancelled,Economy
800632,505872,705360,2025-02-20,Confirmed,Economy
800633,503031,708869,2025-01-19,Completed,Business
800634,507534,702937,2024-11-17,Completed,Business
800635,508877,702406,2025-07-01,Confirmed,Economy
800636,504565,707247,2025-06-15,Completed,Premium Economy
800637,503647,703182,2025-02-22,Confirmed,Economy
800638,503506,706126,2025-02-20,Completed,Premium Economy
800639,509438,702315,2025-02-05,Cancelled,Premium Economy
800640,503334,704179,2025-12-12,Cancelled,Business
800641,507115,705512,2025-05-27,Completed,Economy
800642,508187,707192,2024-11-18,Confirmed,Economy
800643,507971,704724,2025-07-13,Confirmed,Premium Economy
800644,509801,707771,2025-01-25,Cancelled,Business
800645,505002,707657,2025-03-10,Confirmed,Business
800646,502208,709411,2024-12-18,Confirmed,Economy
800647,501163,708112,2025-10-10,Completed,Economy
800648,509580,700022,2025-09-30,Cancelled,Economy
800649,506703,709829,2025-07-27,Completed,Premium Economy
800650,500622,703802,2025-12-13,Completed,Business
800651,503868,708762,2025-03-16,Completed,Economy
800652,505429,708293,2025-11-08,Confirmed,Premium Economy
800653,503283,702944,2024-12-27,Completed,Premium Economy
800654,507783,709899,2024-11-18,Cancelled,Business
800655,507262,700246,2025-02-07,Completed,Economy
800656,503085,707527,2025-04-19,Cancelled,Business
800657,500171,704096,2025-08-03,Confirmed,Premium Economy
800658,501815,709986,2024-12-14,Confirmed,Economy
800659,503760,709201,2025-11-14,Cancelled,Economy
800660,505183,709242,2024-12-12,Completed,Economy
800661,505031,701868,2025-11-15,Confirmed,Premium Economy
800662,509919,708251,2025-10-10,Completed,Business
800663,502087,708964,2025-12-03,Cancelled,Economy
800664,501185,700954,2025-09-02,Confirmed,Premium Economy
800665,504078,703928,2024-11-07,Completed,Economy
800666,502845,700607,2025-09-02,Confirmed,Business
800667,504502,709135,2025-03-02,Cancelled,Business
800668,505746,707118,2025-10-19,Cancelled,Economy
800669,506453,702853,2025-02-18,Confirmed,Premium Economy
800670,508534,704909,2025-05-22,Cancelled,Business
800671,506325,703907,2025-09-29,Cancelled,Premium Economy
800672,508985,708175,2025-05-26,Cancelled,Business
800673,506286,708827,2025-11-30,Confirmed,Business
800674,500706,700356,2025-12-15,Cancelled,Business
800675,509338,703441,2025-11-17,Confirmed,Premium Economy
800676,505835,702814,2024-10-30,Cancelled,Business
800677,500206,700674,2025-03-06,Confirmed,Business
800678,503317,705987,2025-10-18,Completed,Economy
800679,507645,704292,2024-11-06,Confirmed,Economy
800680,505853,702523,2024-12-22,Confirmed,Premium Economy
800681,506806,701132,2025-02-03,Completed,Economy
800682,501716,704159,2025-10-08,Completed,Business
800683,509074,705664,2025-01-13,Confirmed,Business
800684,501031,702277,2025-07-28,Cancelled,Business
800685,501443,705248,2025-07-26,Completed,Premium Economy
800686,508601,700096,2025-01-19,Confirmed,Economy
800687,502717,706429,2025-07-19,Confirmed,Economy
800688,503667,707047,2025-11-01,Confirmed,Business
800689,509890,704117,2025-08-08,Completed,Economy
800690,504009,708781,2025-12-06,Confirmed,Economy
800691,507161,709771,2025-11-20,Completed,Premium Economy
800692,503169,701054,2025-07-03,Confirmed,Premium Economy
800693,503703,709311,2025-02-25,Cancelled,Business
800694,500748,706972,2025-08-27,Cancelled,Premium Economy
800695,503536,704494,2025-08-26,Completed,Business
800696,502567,705912,2025-04-26,Confirmed,Premium Economy
800697,505019,708653,2025-07-24,Confirmed,Economy
800698,503234,704628,2025-05-05,Cancelled,Economy
800699,504920,709564,2025-11-05,Completed,Business
800700,503090,706804,2024-10-11,Completed,Economy
800701,502885,705493,2025-04-28,Completed,Premium Economy
800702,503707,708718,2025-03-25,Completed,Economy
800703,503978,700204,2025-05-29,Cancelled,Premium Economy
800704,502713,704339,2025-08-01,Confirmed,Economy
800705,505791,703040,2025-11-15,Cancelled,Business
800706,504228,708984,2025-06-23,Confirmed,Economy
800707,506911,702824,2025-06-02,Cancelled,Economy
800708,505779,709654,2025-03-03,Cancelled,Premium Economy
800709,507435,707748,2025-07-19,Cancelled,Business
800710,508986,702886,2025-11-28,Cancelled,Business
800711,505869,707471,2025-05-28,Cancelled,Premium Economy
800712,505328,702731,2024-12-22,Cancelled,Premium Economy
800713,508305,704359,2024-11-16,Confirmed,Economy
800714,505318,700581,2025-04-27,Cancelled,Premium Economy
800715,509988,705256,2024-12-01,Confirmed,Business
800716,507338,702781,2024-12-15,Completed,Business
800717,508515,704264,2025-06-01,Confirmed,Business
800718,505089,700283,2025-05-15,Completed,Economy
800719,505883,709366,2025-01-08,Completed,Economy
800720,501168,701597,2025-12-13,Completed,Business
800721,506978,709374,2025-01-24,Completed,Premium Economy
800722,503841,708081,2025-11-11,Completed,Business
800723,501752,701778,2024-12-13,Confirmed,Economy
800724,507032,705610,2025-04-20,Completed,Economy
800725,505900,708023,2025-10-07,Cancelled,Economy
800726,505335,701210,2024-12-16,Confirmed,Premium Economy
800727,508859,703381,2025-04-01,Confirmed,Economy
800728,507919,701481,2025-09-08,Completed,Premium Economy
800729,507202,703603,2025-12-24,Confirmed,Premium Economy
800730,501912,709701,2025-11-12,Confirmed,Economy
800731,509004,701214,2024-11-22,Cancelled,Premium Economy
800732,506339,704622,2024-11-10,Completed,Economy
800733,503075,706471,2024-12-30,Confirmed,Business
800734,508740,701966,2025-12-22,Cancelled,Economy
800735,505268,707867,2024-11-27,Confirmed,Business
800736,509493,705025,2025-02-06,Confirmed,Economy
800737,502726,706130,2025-05-13,Completed,Business
800738,509029,707017,2025-05-05,Confirmed,Premium Economy
800739,507409,700508,2025-06-12,Confirmed,Business
800740,508257,708951,2025-04-07,Confirmed,Business
800741,506932,709251,2025-07-11,Completed,Business
800742,503053,707467,2025-05-13,Cancelled,Economy
800743,507653,705694,2025-05-19,Confirmed,Business
800744,503239,701012,2025-12-10,Completed,Business
800745,500431,704510,2025-07-13,Cancelled,Business
800746,504742,704141,2025-10-08,Completed,Business
800747,507645,702328,2025-10-27,Completed,Premium Economy
800748,508442,709390,2025-12-09,Cancelled,Economy
800749,501231,702974,2025-04-23,Confirmed,Premium Economy
800750,509822,708499,2024-10-12,Confirmed,Economy
800751,505723,702775,2025-08-12,Completed,Premium Economy
800752,504355,700365,2025-03-29,Cancelled,Premium Economy
800753,509689,709350,2025-10-31,Completed,Economy
800754,501642,709570,2025-03-27,Cancelled,Premium Economy
800755,504576,705843,2025-05-08,Cancelled,Business
800756,509183,705895,2025-04-26,Completed,Economy
800757,506140,708541,2025-10-10,Cancelled,Premium Economy
800758,509702,701304,2024-11-28,Cancelled,Business
800759,504543,702305,2025-01-30,Cancelled,Economy
800760,500710,702964,2025-01-27,Cancelled,Business
800761,508479,708463,2025-05-05,Cancelled,Economy
800762,502237,704875,2025-05-19,Confirmed,Economy
800763,505730,706726,2025-08-16,Completed,Premium Economy
800764,507591,705657,2025-03-23,Confirmed,Premium Economy
800765,507295,708014,2025-08-21,Completed,Economy
800766,500636,708794,2024-10-03,Completed,Economy
800767,502693,704898,2024-10-30,Confirmed,Premium Economy
800768,504614,701225,2025-06-27,Completed,Economy
800769,507382,701450,2025-02-28,Confirmed,Economy
800770,501048,706602,2024-12-20,Completed,Premium Economy
800771,502573,707707,2025-12-19,Cancelled,Business
800772,505585,707763,2025-07-03,Cancelled,Economy
800773,506028,705166,2024-11-08,Confirmed,Business
800774,502096,706441,2025-03-08,Confirmed,Economy
800775,500641,704528,2025-09-02,Confirmed,Premium Economy
800776,502637,706413,2025-04-09,Completed,Premium Economy
800777,506729,703697,2025-04-26,Cancelled,Premium Economy
800778,500346,709024,2024-10-09,Cancelled,Business
800779,502484,704911,2025-12-16,Completed,Business
800780,509127,701642,2025-06-06,Confirmed,Business
800781,507524,705037,2025-02-12,Confirmed,Premium Economy
800782,500812,709577,2025-11-26,Completed,Economy
800783,502230,701616,2025-03-30,Cancelled,Economy
800784,507148,701721,2024-11-14,Confirmed,Business
800785,508896,702903,2025-09-21,Confirmed,Premium Economy
800786,501360,702172,2025-12-04,Confirmed,Business
800787,501472,703220,2024-10-23,Completed,Business
800788,506804,708580,2024-11-02,Confirmed,Business
800789,505516,709121,2025-03-21,Confirmed,Economy
800790,508215,700904,2025-05-21,Completed,Economy
800791,503466,709497,2025-09-24,Completed,Premium Economy
800792,509224,705191,2025-01-14,Confirmed,Premium Economy
800793,502220,708958,2025-08-15,Completed,Economy
800794,501915,704539,2025-06-12,Cancelled,Business
800795,501130,701598,2025-01-27,Cancelled,Premium Economy
800796,503632,702111,2025-01-11,Cancelled,Economy
800797,500641,708614,2025-03-16,Completed,Economy
800798,503663,706598,2025-12-10,Cancelled,Business
800799,507713,708860,2025-01-10,Completed,Business
800800,505414,706328,2025-11-18,Completed,Economy
800801,505545,702604,2025-08-22,Confirmed,Premium Economy
800802,503762,702006,2024-12-06,Confirmed,Business
800803,503604,701631,2025-06-04,Cancelled,Business
800804,509285,702713,2025-04-13,Cancelled,Business
800805,506628,708027,2025-02-05,Cancelled,Economy
800806,502308,706906,2025-10-20,Completed,Premium Economy
800807,504223,707556,2025-01-16,Confirmed,Premium Economy
800808,501171,700885,2024-11-11,Cancelled,Business
800809,503378,707626,2025-07-14,Confirmed,Business
800810,502147,706959,2025-04-16,Completed,Economy
800811,501644,702014,2025-10-24,Completed,Economy
800812,506165,704796,2025-11-16,Cancelled,Premium Economy
800813,501094,707449,2024-11-29,Confirmed,Business
800814,500936,709446,2025-07-21,Confirmed,Economy
800815,500067,705035,2025-07-09,Completed,Premium Economy
800816,504078,705285,2025-09-20,Completed,Premium Economy
800817,500372,701076,2025-04-16,Completed,Premium Economy
800818,505248,701193,2025-05-22,Cancelled,Premium Economy
800819,509065,704939,2025-11-17,Confirmed,Premium Economy
800820,502145,701094,2025-07-30,Confirmed,Business
800821,503678,707069,2025-12-10,Confirmed,Business
800822,503943,703883,2025-11-02,Cancelled,Premium Economy
800823,508748,702708,2025-09-17,Completed,Premium Economy
800824,507501,707588,2025-11-29,Cancelled,Economy
800825,507274,702183,2025-03-12,Confirmed,Business
800826,501614,706801,2025-03-02,Cancelled,Premium Economy
800827,506276,703659,2024-11-16,Completed,Premium Economy
800828,501003,703131,2025-04-26,Completed,Premium Economy
800829,505414,705050,2024-12-06,Confirmed,Premium Economy
800830,504736,702586,2024-10-01,Cancelled,Economy
800831,504198,702851,2025-04-19,Confirmed,Economy
800832,501857,707853,2025-10-15,Completed,Business
800833,500340,704230,2025-05-19,Cancelled,Premium Economy
800834,505943,707217,2024-11-26,Cancelled,Business
800835,502402,702025,2025-04-16,Cancelled,Business
800836,502173,706462,2025-10-22,Completed,Business
800837,508568,707092,2025-12-18,Cancelled,Business
800838,504941,702548,2025-05-17,Cancelled,Premium Economy
800839,503680,709055,2025-02-01,Cancelled,Business
800840,502320,702422,2025-05-31,Cancelled,Economy
800841,502559,707891,2024-10-23,Cancelled,Economy
800842,507317,701943,2024-10-30,Confirmed,Economy
800843,509058,703155,2025-08-10,Cancelled,Business
800844,504447,707663,2025-12-14,Cancelled,Business
800845,507528,708107,2024-11-24,Completed,Economy
800846,504177,701215,2025-10-26,Cancelled,Economy
800847,502391,702801,2025-06-27,Confirmed,Business
800848,500437,709909,2025-09-17,Completed,Premium Economy
800849,505186,704867,2024-10-28,Cancelled,Premium Economy
800850,502773,702143,2025-07-20,Cancelled,Business
