flight_id,flight_no,origin_airport,destination_airport,flight_date,base_fare
700537,FL1536,6027,6003,2025-07-27,12327.54
700538,FL1537,6011,6020,2025-05-08,56829.92
700539,FL1538,6004,6016,2025-11-01,19853.34
700540,FL1539,6003,6010,2025-02-01,56690.21
700541,FL1540,6021,6021,2025-05-08,6214.91
700542,FL1541,6017,6018,2025-06-28,53804.21
700543,FL1542,6010,6006,2025-12-30,26132.56
700544,FL1543,6006,6008,2025-08-30,32546.97
700545,FL1544,6010,6016,2025-06-08,29460.56
700546,FL1545,6028,6029,2025-04-26,30603.4
700547,FL1546,6020,6009,2025-03-09,26550.66
700548,FL1547,6018,6005,2025-11-20,67942.41
700549,FL1548,6014,6022,2025-07-03,4784.85
700550,FL1549,6008,6022,2025-08-14,56338.56
700551,FL1550,6003,6029,2025-10-06,61196.9
700552,FL1551,6009,6030,2025-04-22,64036.1
700553,FL1552,6005,6017,2025-06-17,18631.81
700554,FL1553,6003,6011,2025-05-19,67036.79
700555,FL1554,6017,6018,2025-01-16,35096.83
700556,FL1555,6021,6028,2025-08-20,58289.45
700557,FL1556,6018,6028,2025-11-06,7826.68
700558,FL1557,6021,6010,2025-05-03,41016.1
700559,FL1558,6029,6019,2025-05-24,39818.49
700560,FL1559,6025,6003,2025-05-09,28378.53
700561,FL1560,6013,6017,2025-05-20,39698.55
700562,FL1561,6013,6021,2025-12-05,37420.59
700563,FL1562,6011,6012,2025-02-19,18188.27
700564,FL1563,6001,6023,2025-01-05,74861.16
700565,FL1564,6018,6021,2025-06-03,23058.73
700566,FL1565,6011,6015,2025-11-18,73056.65
700567,FL1566,6016,6017,2025-09-03,27002.92
700568,FL1567,6001,6002,2025-07-12,49558.17
700569,FL1568,6012,6015,2025-11-21,48674.05
700570,FL1569,6014,6015,2025-03-26,55327.38
700571,FL1570,6024,6025,2025-05-27,64014.62
700572,FL1571,6016,6010,2025-01-17,21379.18
700573,FL1572,6010,6008,2025-07-10,50017.2
700574,FL1573,6007,6021,2025-01-23,12610.42
700575,FL1574,6027,6016,2025-07-14,57852.98
700576,FL1575,6026,6005,2025-04-10,3315.84
700577,FL1576,6022,6008,2025-12-18,44375.56
700578,FL1577,6030,6004,2025-04-04,65404.3
700579,FL1578,6018,6009,2025-01-31,31724.0
700580,FL1579,6003,6015,2025-05-07,17456.93
700581,FL1580,6027,6014,2025-05-23,33214.56
700582,FL1581,6022,6009,2025-12-03,63131.01
700583,FL1582,6011,6004,2025-09-28,57621.12
700584,FL1583,6001,6002,2025-06-27,50468.61
700585,FL1584,6020,6021,2025-02-14,25264.3
700586,FL1585,6024,6018,2025-03-18,59378.86
700587,FL1586,6002,6016,2025-04-08,36814.77
700588,FL1587,6022,6008,2025-10-02,72554.43
700589,FL1588,6021,6015,2025-06-27,63033.99
700590,FL1589,6010,6019,2025-02-01,74500.2
700591,FL1590,6030,6011,2025-01-08,37168.73
700592,FL1591,6025,6029,2025-10-05,65716.43
700593,FL1592,6020,6003,2025-03-26,5666.85
700594,FL1593,6006,6014,2025-08-15,24284.0
700595,FL1594,6029,6025,2025-07-19,37472.23
700596,FL1595,6027,6003,2025-04-26,46958.89
700597,FL1596,6019,6023,2025-10-06,54184.03
700598,FL1597,6028,6002,2025-09-23,17565.73
700599,FL1598,6013,6003,2025-12-29,19772.22
700600,FL1599,6014,6024,2025-03-26,62196.51
700601,FL1600,6010,6016,2025-09-27,65129.14
700602,FL1601,6010,6011,2025-01-27,37319.46
700603,FL1602,6010,6010,2025-08-13,9340.15
700604,FL1603,6002,6022,2025-02-20,74252.56
700605,FL1604,6005,6025,2025-06-17,46282.97
700606,FL1605,6025,6004,2025-04-09,25960.79
700607,FL1606,6029,6029,2025-12-16,65735.89
700608,FL1607,6009,6004,2025-08-27,28792.06
700609,FL1608,6029,6020,2025-09-01,27158.15
700610,FL1609,6023,6008,2025-03-20,2989.65
700611,FL1610,6003,6027,2025-10-19,52074.32
700612,FL1611,6028,6023,2025-05-23,59259.88
700613,FL1612,6012,6012,2025-04-26,29378.72
700614,FL1613,6001,6028,2025-07-30,18335.56
700615,FL1614,6020,6003,2025-11-15,27411.4
700616,FL1615,6029,6003,2025-10-18,22483.34
700617,FL1616,6008,6001,2025-10-10,21731.9
700618,FL1617,6018,6002,2025-07-07,63566.66
700619,FL1618,6017,6006,2025-10-14,69982.56
700620,FL1619,6018,6013,2025-10-07,25886.04
700621,FL1620,6003,6025,2025-11-02,3800.15
700622,FL1621,6028,6023,2025-05-27,62598.16
700623,FL1622,6012,6005,2025-09-12,45011.24
700624,FL1623,6001,6014,2025-02-03,9642.46
700625,FL1624,6011,6010,2025-11-07,60901.26
700626,FL1625,6011,6026,2025-09-08,17339.96
700627,FL1626,6018,6026,2025-07-25,30201.05
700628,FL1627,6009,6014,2025-11-03,56203.04
700629,FL1628,6021,6012,2025-10-08,46835.46
700630,FL1629,6002,6005,2025-07-13,63953.12
700631,FL1630,6018,6028,2025-09-21,28477.57
700632,FL1631,6013,6005,2025-04-17,44151.57
700633,FL1632,6026,6013,2025-09-27,38733.57
700634,FL1633,6002,6001,2025-12-29,10145.66
700635,FL1634,6001,6025,2025-10-07,50817.19
700636,FL1635,6010,6026,2025-09-29,58911.77
700637,FL1636,6022,6023,2025-03-25,71014.2
700638,FL1637,6026,6022,2025-01-23,20098.59
700639,FL1638,6019,6014,2025-10-24,39503.24
700640,FL1639,6020,6006,2025-04-12,35832.74
700641,FL1640,6026,6026,2025-02-24,5290.38
700642,FL1641,6015,6018,2025-05-19,4741.99
700643,FL1642,6006,6030,2025-09-15,34983.04
700644,FL1643,6030,6015,2025-12-07,54372.49
700645,FL1644,6017,6018,2025-05-03,8030.46
700646,FL1645,6008,6018,2025-02-06,51349.03
700647,FL1646,6016,6017,2025-10-25,12594.71
700648,FL1647,6005,6013,2025-01-11,3631.83
700649,FL1648,6022,6017,2025-02-24,70479.7
700650,FL1649,6020,6030,2025-12-07,26603.34
700651,FL1650,6018,6008,2025-02-25,38338.58
700652,FL1651,6008,6022,2025-03-22,39389.69
700653,FL1652,6011,6026,2025-04-29,65029.49
700654,FL1653,6028,6017,2025-12-30,11769.33
700655,FL1654,6013,6014,2025-04-02,58459.82
700656,FL1655,6005,6026,2025-10-21,32440.93
700657,FL1656,6001,6020,2025-05-23,20603.11
700658,FL1657,6011,6030,2025-09-19,4230.5
700659,FL1658,6026,6013,2025-08-06,9888.48
700660,FL1659,6003,6022,2025-05-14,30743.3
700661,FL1660,6015,6008,2025-02-27,6226.92
700662,FL1661,6008,6017,2025-12-28,6260.12
700663,FL1662,6030,6004,2025-03-27,10828.16
700664,FL1663,6009,6025,2025-01-02,23079.49
700665,FL1664,6027,6026,2025-10-26,6666.6
700666,FL1665,6025,6012,2025-05-21,20635.87
700667,FL1666,6013,6025,2025-10-04,62021.51
700668,FL1667,6012,6007,2025-02-04,20960.76
700669,FL1668,6010,6004,2025-09-15,58275.99
700670,FL1669,6023,6019,2025-06-08,31966.09
700671,FL1670,6027,6009,2025-04-22,19066.38
700672,FL1671,6008,6024,2025-12-23,52585.52
700673,FL1672,6013,6024,2025-03-23,9081.4
700674,FL1673,6029,6009,2025-11-16,17613.37
700675,FL1674,6028,6027,2025-12-28,62504.3
700676,FL1675,6014,6005,2025-01-22,49754.45
700677,FL1676,6017,6008,2025-02-27,64497.93
700678,FL1677,6011,6010,2025-11-29,47936.06
700679,FL1678,6030,6016,2025-02-17,5126.72
700680,FL1679,6024,6015,2025-05-09,46982.41
700681,FL1680,6023,6028,2025-02-18,68291.46
700682,FL1681,6005,6005,2025-02-19,32079.6
700683,FL1682,6013,6029,2025-05-27,61208.33
700684,FL1683,6011,6028,2025-02-16,6832.01
700685,FL1684,6024,6009,2025-09-22,69250.08
700686,FL1685,6027,6005,2025-09-26,63928.24
700687,FL1686,6018,6030,2025-08-10,74608.48
700688,FL1687,6028,6029,2025-06-22,8041.17
700689,FL1688,6011,6021,2025-08-20,28553.92
700690,FL1689,6030,6019,2025-09-15,9166.82
700691,FL1690,6020,6014,2025-05-14,53294.68
700692,FL1691,6012,6011,2025-05-17,9382.99
700693,FL1692,6012,6022,2025-01-27,74248.53
700694,FL1693,6029,6018,2025-10-15,49271.0
700695,FL1694,6013,6019,2025-04-08,52843.04
700696,FL1695,6020,6028,2025-05-11,33473.04
700697,FL1696,6013,6004,2025-03-24,8046.45
700698,FL1697,6029,6028,2025-11-01,10224.34
700699,FL1698,6022,6013,2025-04-15,53065.02
700700,FL1699,6021,6005,2025-08-22,60718.91
700701,FL1700,6002,6022,2025-03-20,6546.39
700702,FL1701,6016,6009,2025-05-29,66025.75
700703,FL1702,6006,6016,2025-09-12,39342.34
700704,FL1703,6017,6009,2025-03-31,43430.62
700705,FL1704,6024,6025,2025-03-23,50626.43
700706,FL1705,6006,6025,2025-06-04,19557.3
700707,FL1706,6005,6017,2025-04-10,72151.72
700708,FL1707,6015,6007,2025-12-10,53843.74
700709,FL1708,6029,6030,2025-04-30,26701.1
700710,FL1709,6027,6004,2025-08-20,6730.22
700711,FL1710,6008,6027,2025-07-29,22568.74
700712,FL1711,6025,6021,2025-04-01,10850.14
700713,FL1712,6029,6010,2025-05-02,53997.99
700714,FL1713,6024,6025,2025-11-01,22640.59
700715,FL1714,6029,6015,2025-03-11,4565.51
700716,FL1715,6028,6027,2025-05-30,27508.0
700717,FL1716,6003,6009,2025-04-10,46250.19
700718,FL1717,6019,6002,2025-04-25,32378.84
700719,FL1718,6021,6007,2025-01-15,33293.44
700720,FL1719,6009,6020,2025-12-21,32047.54
700721,FL1720,6014,6002,2025-09-07,62713.27
700722,FL1721,6018,6013,2025-12-14,61355.91
700723,FL1722,6030,6014,2025-11-13,7481.34
700724,FL1723,6027,6002,2025-12-01,65546.06
700725,FL1724,6021,6009,2025-05-30,32250.86
700726,FL1725,6029,6019,2025-08-22,66458.27
700727,FL1726,6025,6004,2025-06-10,33322.41
700728,FL1727,6023,6005,2025-05-12,44574.74
700729,FL1728,6007,6010,2025-04-23,39235.65
700730,FL1729,6021,6003,2025-11-05,73423.28
700731,FL1730,6021,6015,2025-11-25,41050.79
700732,FL1731,6018,6021,2025-09-01,6131.77
700733,FL1732,6001,6015,2025-10-03,38916.56
700734,FL1733,6026,6022,2025-03-04,30543.23
700735,FL1734,6029,6030,2025-12-22,52602.29
700736,FL1735,6001,6022,2025-03-23,58924.17
700737,FL1736,6021,6025,2025-03-31,3348.84
700738,FL1737,6025,6010,2025-07-24,67335.09
700739,FL1738,6014,6003,2025-05-13,55536.99
700740,FL1739,6016,6013,2025-10-05,73699.69
700741,FL1740,6026,6002,2025-06-24,7247.85
700742,FL1741,6011,6016,2025-07-05,31198.83
700743,FL1742,6023,6011,2025-01-31,36519.19
700744,FL1743,6001,6013,2025-01-19,3051.52
700745,FL1744,6024,6005,2025-06-29,9122.84
700746,FL1745,6011,6008,2025-12-01,3868.11
700747,FL1746,6016,6014,2025-08-16,62693.12
700748,FL1747,6029,6008,2025-01-20,29449.66
700749,FL1748,6014,6019,2025-04-20,57961.16
700750,FL1749,6020,6028,2025-12-02,51790.8
700751,FL1750,6013,6011,2025-02-17,2800.36
700752,FL1751,6006,6017,2025-02-14,8378.39
700753,FL1752,6013,6017,2025-02-06,13424.96
700754,FL1753,6030,6005,2025-03-04,4322.56
700755,FL1754,6013,6028,2025-10-14,53939.57
700756,FL1755,6001,6010,2025-04-14,38999.16
700757,FL1756,6013,6011,2025-03-12,31596.82
700758,FL1757,6005,6020,2025-03-01,45745.02
700759,FL1758,6016,6003,2025-03-30,56995.0
700760,FL1759,6018,6028,2025-03-30,55759.21
700761,FL1760,6008,6015,2025-03-04,64135.05
700762,FL1761,6012,6010,2025-03-20,61094.0
700763,FL1762,6018,6026,2025-06-21,51303.89
700764,FL1763,6001,6017,2025-09-11,15408.96
700765,FL1764,6011,6016,2025-03-10,13399.73
700766,FL1765,6021,6019,2025-12-22,37965.79
700767,FL1766,6021,6027,2025-02-24,38717.82
700768,FL1767,6030,6022,2025-10-06,3126.68
700769,FL1768,6013,6020,2025-02-09,13768.87
700770,FL1769,6009,6013,2025-05-06,17281.84
700771,FL1770,6010,6011,2025-03-21,16937.58
700772,FL1771,6005,6019,2025-08-10,31920.0
700773,FL1772,6024,6010,2025-11-27,47263.77
700774,FL1773,6010,6028,2025-10-11,13835.32
700775,FL1774,6029,6021,2025-12-23,52364.97
700776,FL1775,6026,6005,2025-06-04,61846.59
700777,FL1776,6014,6024,2025-01-22,36884.48
700778,FL1777,6027,6003,2025-04-17,34062.38
700779,FL1778,6020,6011,2025-09-20,23389.0
700780,FL1779,6024,6023,2025-06-22,37283.86
700781,FL1780,6013,6009,2025-10-20,3432.3
700782,FL1781,6023,6022,2025-07-10,67481.23
700783,FL1782,6026,6015,2025-06-08,16104.47
700784,FL1783,6027,6020,2025-01-05,7013.44
700785,FL1784,6026,6010,2025-03-20,32147.52
700786,FL1785,6018,6009,2025-12-04,10366.98
700787,FL1786,6020,6027,2025-04-21,9083.9
700788,FL1787,6017,6005,2025-11-26,40906.76
700789,FL1788,6017,6004,2025-08-15,50989.62
700790,FL1789,6004,6023,2025-10-26,38782.58
700791,FL1790,6003,6020,2025-08-14,71058.29
700792,FL1791,6012,6004,2025-08-31,59011.7
700793,FL1792,6008,6005,2025-02-24,53723.44
700794,FL1793,6024,6017,2025-05-12,66224.87
700795,FL1794,6021,6007,2025-10-01,4573.35
700796,FL1795,6019,6021,2025-02-27,54307.63
700797,FL1796,6027,6005,2025-11-05,24688.72
700798,FL1797,6014,6023,2025-05-19,35932.66
700799,FL1798,6011,6028,2025-04-18,25027.58
700800,FL1799,6020,6026,2025-01-31,37220.13
700801,FL1800,6025,6015,2025-02-04,43563.51
700802,FL1801,6008,6006,2025-11-27,74402.3
700803,FL1802,6030,6024,2025-03-01,32592.21
700804,FL1803,6002,6029,2025-06-06,21254.31
700805,FL1804,6014,6015,2025-04-26,14819.06
700806,FL1805,6021,6020,2025-05-20,27857.42
700807,FL1806,6023,6005,2025-03-12,14137.95
700808,FL1807,6007,6021,2025-11-19,34671.24
700809,FL1808,6011,6029,2025-07-02,37592.15
700810,FL1809,6027,6014,2025-10-01,25795.28
700811,FL1810,6012,6024,2025-12-22,4279.5
700812,FL1811,6016,6021,2025-08-23,14312.79
700813,FL1812,6007,6006,2025-03-14,67541.73
700814,FL1813,6007,6018,2025-01-09,52122.38
700815,FL1814,6004,6016,2025-03-19,47263.89
700816,FL1815,6005,6001,2025-06-09,28066.4
700817,FL1816,6009,6007,2025-08-04,15144.83
700818,FL1817,6004,6020,2025-04-04,73845.98
700819,FL1818,6025,6012,2025-08-15,29503.94
700820,FL1819,6022,6026,2025-10-13,55956.8
700821,FL1820,6008,6016,2025-12-10,36080.23
700822,FL1821,6013,6004,2025-07-23,28138.81
700823,FL1822,6003,6005,2025-05-26,61939.18
700824,FL1823,6014,6010,2025-02-19,70595.72
700825,FL1824,6006,6002,2025-11-16,69072.73
700826,FL1825,6009,6029,2025-03-05,51431.05
700827,FL1826,6020,6027,2025-09-18,51619.14
700828,FL1827,6003,6027,2025-11-22,51870.66
700829,FL1828,6010,6018,2025-06-14,11876.81
700830,FL1829,6025,6021,2025-02-13,65704.32
700831,FL1830,6016,6015,2025-07-22,26805.56
700832,FL1831,6016,6012,2025-01-14,30231.45
700833,FL1832,6021,6005,2025-03-18,22379.22
700834,FL1833,6016,6022,2025-11-07,50356.83
700835,FL1834,6002,6017,2025-02-16,53348.31
700836,FL1835,6004,6023,2025-12-04,29119.04
700837,FL1836,6009,6001,2025-09-19,54098.9
700838,FL1837,6012,6005,2025-01-28,10720.65
700839,FL1838,6028,6023,2025-07-18,15998.95
700840,FL1839,6014,6015,2025-01-20,31801.27
700841,FL1840,6029,6022,2025-11-23,8753.73
700842,FL1841,6019,6007,2025-01-31,44335.09
700843,FL1842,6012,6016,2025-07-06,26163.58
700844,FL1843,6024,6015,2025-10-11,45349.24
700845,FL1844,6024,6024,2025-10-20,72920.5
700846,FL1845,6008,6021,2025-11-02,29400.13
700847,FL1846,6018,6003,2025-06-27,31698.83
700848,FL1847,6008,6029,2025-02-15,51022.56
700849,FL1848,6013,6018,2025-03-30,7567.48
700850,FL1849,6029,6012,2025-07-10,72473.61
700851,FL1850,6008,6007,2025-03-30,12735.8
700852,FL1851,6008,6005,2025-09-12,39305.83
700853,FL1852,6006,6018,2025-02-21,62027.69
700854,FL1853,6028,6017,2025-07-15,31778.29
700855,FL1854,6008,6001,2025-09-16,14454.88
700856,FL1855,6025,6004,2025-02-04,63024.51
700857,FL1856,6025,6025,2025-07-05,16051.42
700858,FL1857,6028,6001,2025-01-01,54538.65
700859,FL1858,6015,6029,2025-04-16,2706.85
700860,FL1859,6029,6023,2025-12-17,33564.04
700861,FL1860,6017,6018,2025-11-08,60606.3
700862,FL1861,6014,6015,2025-07-02,31036.31
700863,FL1862,6010,6027,2025-11-27,2705.15
700864,FL1863,6022,6002,2025-06-18,71997.42
700865,FL1864,6015,6007,2025-01-11,66539.71
700866,FL1865,6025,6022,2025-01-15,5181.97
700867,FL1866,6012,6025,2025-08-25,73831.68
700868,FL1867,6020,6011,2025-04-03,69002.99
700869,FL1868,6023,6001,2025-02-06,12706.26
700870,FL1869,6014,6017,2025-05-24,73165.6
700871,FL1870,6011,6027,2025-12-22,64636.31
700872,FL1871,6012,6027,2025-08-24,7358.6
700873,FL1872,6012,6014,2025-07-23,64906.3
700874,FL1873,6027,6013,2025-04-09,68073.64
700875,FL1874,6018,6021,2025-04-03,58324.85
700876,FL1875,6009,6006,2025-01-09,31185.15
700877,FL1876,6015,6015,2025-09-19,12223.7
700878,FL1877,6003,6013,2025-10-12,8309.28
700879,FL1878,6029,6011,2025-06-14,37196.73
700880,FL1879,6017,6010,2025-04-20,54970.67
700881,FL1880,6006,6004,2025-07-29,24953.37
700882,FL1881,6006,6008,2025-05-18,64841.41
700883,FL1882,6013,6010,2025-01-29,9642.82
700884,FL1883,6028,6006,2025-08-20,22098.63
700885,FL1884,6006,6023,2025-03-04,36844.83
700886,FL1885,6009,6013,2025-09-28,15020.58
700887,FL1886,6030,6013,2025-02-04,65325.03
700888,FL1887,6001,6001,2025-02-18,47385.59
700889,FL1888,6015,6027,2025-02-18,10038.8
700890,FL1889,6021,6025,2025-05-22,20232.2
700891,FL1890,6014,6028,2025-10-04,33964.45
700892,FL1891,6016,6013,2025-01-14,62532.92
700893,FL1892,6029,6009,2025-04-21,67987.25
700894,FL1893,6030,6001,2025-08-18,69240.65
700895,FL1894,6013,6027,2025-12-25,48337.72
700896,FL1895,6017,6015,2025-11-28,19800.95
700897,FL1896,6027,6011,2025-11-08,44396.27
700898,FL1897,6023,6019,2025-09-08,16181.67
700899,FL1898,6005,6011,2025-12-05,44396.08
700900,FL1899,6027,6016,2025-01-28,44960.2
700901,FL1900,6012,6024,2025-02-04,60684.49
700902,FL1901,6014,6027,2025-03-15,58835.85
700903,FL1902,6024,6019,2025-07-01,42167.94
700904,FL1903,6020,6013,2025-01-01,6519.12
700905,FL1904,6009,6024,2025-02-10,30075.8
700906,FL1905,6012,6010,2025-08-22,39733.84
700907,FL1906,6002,6005,2025-01-30,67792.08
700908,FL1907,6030,6009,2025-11-05,7717.55
700909,FL1908,6016,6027,2025-10-30,28353.8
700910,FL1909,6013,6001,2025-07-18,64635.73
700911,FL1910,6022,6023,2025-03-22,55390.83
700912,FL1911,6022,6015,2025-01-29,16812.37
700913,FL1912,6018,6008,2025-12-17,16420.64
700914,FL1913,6014,6014,2025-11-15,71246.05
700915,FL1914,6015,6030,2025-07-28,54642.01
700916,FL1915,6007,6017,2025-03-28,38696.75
700917,FL1916,6012,6024,2025-01-03,73040.99
700918,FL1917,6011,6030,2025-12-18,54060.89
700919,FL1918,6003,6018,2025-10-09,74690.13
700920,FL1919,6030,6028,2025-08-17,10035.17
700921,FL1920,6018,6016,2025-04-14,68323.53
700922,FL1921,6022,6004,2025-01-30,59549.89
700923,FL1922,6021,6012,2025-04-11,68225.93
700924,FL1923,6004,6014,2025-10-18,34402.08
700925,FL1924,6020,6019,2025-08-21,39297.96
700926,FL1925,6030,6018,2025-04-13,61930.86
700927,FL1926,6016,6002,2025-06-05,53105.61
700928,FL1927,6008,6017,2025-04-10,70779.33
700929,FL1928,6014,6014,2025-12-10,52884.9
700930,FL1929,6020,6015,2025-08-21,61066.95
700931,FL1930,6027,6013,2025-12-08,5492.11
700932,FL1931,6004,6028,2025-06-18,72916.45
700933,FL1932,6028,6015,2025-05-13,25365.04
700934,FL1933,6006,6021,2025-05-07,44523.58
700935,FL1934,6024,6016,2025-06-23,50234.68
700936,FL1935,6005,6019,2025-12-31,72278.09
700937,FL1936,6020,6024,2025-05-04,44208.49
700938,FL1937,6022,6012,2025-03-31,55061.14
700939,FL1938,6022,6012,2025-01-18,61719.27
700940,FL1939,6023,6022,2025-07-27,44444.69
700941,FL1940,6025,6012,2025-10-01,64431.41
700942,FL1941,6013,6024,2025-08-25,36312.72
700943,FL1942,6016,6014,2025-05-30,64012.77
700944,FL1943,6015,6013,2025-04-30,9988.56
700945,FL1944,6019,6013,2025-12-06,21584.18
700946,FL1945,6028,6006,2025-08-31,69255.16
700947,FL1946,6010,6019,2025-07-15,42740.91
700948,FL1947,6012,6001,2025-03-25,31795.8
700949,FL1948,6021,6021,2025-04-28,11746.15
700950,FL1949,6002,6012,2025-04-29,57159.17
700951,FL1950,6011,6004,2025-10-12,70819.8
700952,FL1951,6016,6008,2025-08-26,68501.42
700953,FL1952,6025,6016,2025-08-20,11675.29
700954,FL1953,6015,6019,2025-05-21,36182.91
700955,FL1954,6029,6021,2025-06-07,63734.5
700956,FL1955,6009,6008,2025-08-03,23064.66
700957,FL1956,6012,6013,2025-02-15,33395.92
700958,FL1957,6023,6012,2025-03-06,45550.66
700959,FL1958,6021,6021,2025-04-20,14242.6
700960,FL1959,6005,6010,2025-06-10,25853.19
700961,FL1960,6020,6027,2025-02-25,4752.93
700962,FL1961,6022,6008,2025-08-24,6565.79
700963,FL1962,6009,6010,2025-10-30,43312.74
700964,FL1963,6019,6005,2025-04-11,26089.44
700965,FL1964,6013,6023,2025-03-12,32019.85
700966,FL1965,6022,6023,2025-04-29,58748.04
700967,FL1966,6006,6030,2025-08-02,54216.99
700968,FL1967,6020,6008,2025-08-18,52353.39
700969,FL1968,6024,6012,2025-12-10,25367.97
700970,FL1969,6011,6019,2025-05-25,13644.33
700971,FL1970,6014,6016,2025-12-28,10034.36
700972,FL1971,6029,6004,2025-04-24,54969.56
700973,FL1972,6006,6005,2025-10-03,54239.22
700974,FL1973,6025,6018,2025-10-03,39007.34
700975,FL1974,6024,6023,2025-02-22,4416.23
700976,FL1975,6008,6015,2025-01-28,27752.71
700977,FL1976,6012,6029,2025-02-01,31573.26
700978,FL1977,6012,6002,2025-10-07,69860.71
700979,FL1978,6025,6020,2025-05-14,40790.62
700980,FL1979,6009,6009,2025-03-05,73689.11
700981,FL1980,6005,6018,2025-02-25,34560.13
700982,FL1981,6005,6024,2025-08-10,19248.91
700983,FL1982,6012,6020,2025-09-24,39767.63
700984,FL1983,6001,6021,2025-12-25,44883.41
700985,FL1984,6019,6004,2025-01-24,25963.14
700986,FL1985,6017,6006,2025-10-13,39574.72
700987,FL1986,6027,6010,2025-02-06,11843.0
700988,FL1987,6025,6008,2025-04-30,52077.22
700989,FL1988,6012,6018,2025-12-26,61333.22
700990,FL1989,6028,6028,2025-06-29,22700.94
700991,FL1990,6022,6026,2025-11-15,56573.08
700992,FL1991,6023,6020,2025-09-16,56644.59
700993,FL1992,6025,6024,2025-11-28,10139.14
700994,FL1993,6025,6026,2025-12-01,61433.44
700995,FL1994,6024,6020,2025-08-12,14733.51
700996,FL1995,6007,6020,2025-07-25,59814.6
700997,FL1996,6008,6015,2025-01-19,34646.88
700998,FL1997,6003,6006,2025-11-21,71751.59
700999,FL1998,6021,6001,2025-04-22,50495.07
701000,FL1999,6018,6001,2025-12-23,6455.21
701001,FL2000,6016,6012,2025-02-19,59296.57
701002,FL2001,6012,6019,2025-04-17,7435.31
701003,FL2002,6018,6004,2025-12-13,65937.06
701004,FL2003,6019,6023,2025-02-09,48664.02
701005,FL2004,6006,6025,2025-10-13,21966.92
701006,FL2005,6015,6017,2025-11-30,25181.78
701007,FL2006,6011,6030,2025-06-29,28048.0
701008,FL2007,6029,6016,2025-12-16,35235.73
701009,FL2008,6005,6006,2025-03-03,42802.5
701010,FL2009,6011,6012,2025-12-23,51637.33
701011,FL2010,6012,6030,2025-05-24,59516.1
701012,FL2011,6006,6007,2025-10-13,13630.86
701013,FL2012,6009,6025,2025-10-22,64927.7
701014,FL2013,6021,6007,2025-04-02,52579.12
701015,FL2014,6030,6028,2025-02-23,47789.24
701016,FL2015,6007,6011,2025-06-28,44359.67
701017,FL2016,6025,6025,2025-10-03,34798.75
701018,FL2017,6005,6021,2025-10-25,9340.98
701019,FL2018,6008,6030,2025-09-20,30660.4
701020,FL2019,6008,6017,2025-11-29,25327.85
701021,FL2020,6030,6021,2025-04-21,47103.39
701022,FL2021,6005,6006,2025-09-23,39394.74
701023,FL2022,6019,6019,2025-05-04,3648.06
701024,FL2023,6010,6029,2025-12-09,67231.84
701025,FL2024,6023,6020,2025-03-01,64320.75
701026,FL2025,6028,6019,2025-04-16,42485.03
701027,FL2026,6026,6022,2025-06-01,41776.99
